landmark,mean_l2,median_l2,std_l2,p90_l2,study_name,task_name,run_name,checkpoint_step,embedding_key,pooling,embedding_dim,ssl_method,init_mode,best_epoch,best_val_mean_l2,model_family,model_arch,patch_size,pretrain_data,feature_kind,objective,init,scale,task_family,paper_scope
lid_inferior,14.509685516357422,11.73595905303955,9.732772827148438,27.389179229736328,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-1m-lejepa-imagenet-50ksteps,50000,backbone,gap,2048,lejepa,imagenet,526,14.75159295399984,,,,,,lejepa,imagenet,1m,within,True
lid_superior,14.874222755432127,12.802469253540039,9.670088768005373,28.0982723236084,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-1m-lejepa-imagenet-50ksteps,50000,backbone,gap,2048,lejepa,imagenet,526,14.75159295399984,,,,,,lejepa,imagenet,1m,within,True
medial_canthus,26.219165802001964,19.363187789916992,23.209259033203125,56.18489074707031,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-1m-lejepa-imagenet-50ksteps,50000,backbone,gap,2048,lejepa,imagenet,526,14.75159295399984,,,,,,lejepa,imagenet,1m,within,True
sclera_inferior,15.240715980529785,12.31767749786377,10.053295135498047,28.3889102935791,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-1m-lejepa-imagenet-50ksteps,50000,backbone,gap,2048,lejepa,imagenet,526,14.75159295399984,,,,,,lejepa,imagenet,1m,within,True
sclera_superior,14.493432998657227,11.709101676940918,9.731550216674805,27.32319450378418,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-1m-lejepa-imagenet-50ksteps,50000,backbone,gap,2048,lejepa,imagenet,526,14.75159295399984,,,,,,lejepa,imagenet,1m,within,True
iris_centroid,14.702728271484375,11.897726058959961,11.093555450439453,27.07508659362793,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-10k-vicreg-imagenet-50ksteps,50000,backbone,gap,2048,vicreg,imagenet,842,15.955709050913324,,,,,,vicreg,imagenet,10k,within,True
iris_inferior,15.320157051086426,12.658424377441404,11.405468940734865,27.78530120849609,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-10k-vicreg-imagenet-50ksteps,50000,backbone,gap,2048,vicreg,imagenet,842,15.955709050913324,,,,,,vicreg,imagenet,10k,within,True
iris_superior,14.621636390686035,11.935827255249025,11.052106857299805,27.104774475097656,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-10k-vicreg-imagenet-50ksteps,50000,backbone,gap,2048,vicreg,imagenet,842,15.955709050913324,,,,,,vicreg,imagenet,10k,within,True
lateral_canthus,21.24653625488281,16.94051742553711,17.505977630615234,42.24136352539063,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-10k-vicreg-imagenet-50ksteps,50000,backbone,gap,2048,vicreg,imagenet,842,15.955709050913324,,,,,,vicreg,imagenet,10k,within,True
lid_inferior,14.593062400817873,11.462313652038574,11.1090726852417,27.440074920654297,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-10k-vicreg-imagenet-50ksteps,50000,backbone,gap,2048,vicreg,imagenet,842,15.955709050913324,,,,,,vicreg,imagenet,10k,within,True
lid_superior,15.058815002441404,12.264653205871582,11.1652193069458,27.95113945007324,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-10k-vicreg-imagenet-50ksteps,50000,backbone,gap,2048,vicreg,imagenet,842,15.955709050913324,,,,,,vicreg,imagenet,10k,within,True
medial_canthus,26.37638854980469,19.17941665649414,23.08242225646973,57.71094512939453,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-10k-vicreg-imagenet-50ksteps,50000,backbone,gap,2048,vicreg,imagenet,842,15.955709050913324,,,,,,vicreg,imagenet,10k,within,True
sclera_inferior,15.388129234313965,12.389593124389648,11.364641189575195,29.162841796875,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-10k-vicreg-imagenet-50ksteps,50000,backbone,gap,2048,vicreg,imagenet,842,15.955709050913324,,,,,,vicreg,imagenet,10k,within,True
sclera_superior,14.610203742980955,11.518855094909668,11.13252067565918,27.54258918762207,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-10k-vicreg-imagenet-50ksteps,50000,backbone,gap,2048,vicreg,imagenet,842,15.955709050913324,,,,,,vicreg,imagenet,10k,within,True
iris_centroid,9.516560554504396,7.82716703414917,6.68614387512207,17.824546813964844,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-100k-vicreg-imagenet-50ksteps,50000,backbone,gap,2048,vicreg,imagenet,975,9.811432603929862,,,,,,vicreg,imagenet,100k,within,True
iris_inferior,9.914470672607422,8.471968650817871,6.852869987487793,18.22359275817871,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-100k-vicreg-imagenet-50ksteps,50000,backbone,gap,2048,vicreg,imagenet,975,9.811432603929862,,,,,,vicreg,imagenet,100k,within,True
