step,epoch,lr,world_size,bs,loss,sim,sigreg,V,run_name,scale,objective,init,reg,ep_partial,bhep
900,0,4.0679599999999955e-05,1,384,0.2257412225008011,0.23549437522888184,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.04043125733733177,,0.04043125733733177
1000,0,4.463959999999999e-05,1,384,0.23287831246852875,0.24238476157188416,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.05225573480129242,,0.05225573480129242
1100,0,4.859960000000004e-05,1,384,0.19009067118167877,0.1977468729019165,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.04462292417883873,,0.04462292417883873
1200,0,5.25596000000001e-05,1,384,0.16375620663166046,0.16975530982017517,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.049773115664720535,,0.049773115664720535
1300,0,5.651960000000012e-05,1,384,0.1694316565990448,0.17563176155090332,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.05162990093231201,,0.05162990093231201
1400,0,6.047960000000012e-05,1,384,0.21185524761676788,0.22043296694755554,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.04887835308909416,,0.04887835308909416
1500,0,6.443960000000015e-05,1,384,0.16383588314056396,0.1694580763578415,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.0570141077041626,,0.0570141077041626
1600,0,6.839960000000024e-05,1,384,0.16523516178131104,0.17159372568130493,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.04442237690091133,,0.04442237690091133
1700,0,7.23596000000003e-05,1,384,0.1532232165336609,0.15889552235603333,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.04544951021671295,,0.04544951021671295
1800,0,7.63196000000003e-05,1,384,0.1761147379875183,0.18305444717407227,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.044260431081056595,,0.044260431081056595
1900,0,8.02796000000004e-05,1,384,0.1731138974428177,0.1795443296432495,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.050935618579387665,,0.050935618579387665
2000,0,8.423960000000036e-05,1,384,0.13956160843372345,0.1439858376979828,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.05550110340118408,,0.05550110340118408
2100,0,8.819960000000019e-05,1,384,0.12412354350090027,0.12830767035484314,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.044625069946050644,,0.044625069946050644
2200,0,9.215960000000019e-05,1,384,0.12144172936677933,0.12541769444942474,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.04589837044477463,,0.04589837044477463
2300,0,9.611960000000014e-05,1,384,0.12766030430793762,0.13175161182880402,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.0499255396425724,,0.0499255396425724
2400,0,0.00010007960000000004,1,384,0.12587518990039825,0.13030210137367249,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.04176392778754234,,0.04176392778754234
2500,0,0.0001040396,1,384,0.12384787201881409,0.1281694769859314,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.04173747077584267,,0.04173747077584267
2600,0,0.0001079995999999999,1,384,0.13786908984184265,0.14292091131210327,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.04188445582985878,,0.04188445582985878
2700,1,0.0001119595999999997,1,384,0.11855002492666245,0.122639000415802,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.04085962846875191,,0.04085962846875191
2800,1,0.00011591959999999953,1,384,0.10421775281429291,0.10713076591491699,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.04887056723237038,,0.04887056723237038
2900,1,0.00011987959999999937,1,384,0.08912676572799683,0.09162338078022003,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.04169106483459473,,0.04169106483459473
3000,1,0.00012383959999999963,1,384,0.11152657121419907,0.11532359570264816,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.0393831804394722,,0.0393831804394722
3100,1,0.00012779959999999966,1,384,0.11025436967611313,0.11365541070699692,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.04563472792506218,,0.04563472792506218
3200,1,0.0001317595999999997,1,384,0.07865583151578903,0.08007879555225372,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.05161949619650841,,0.05161949619650841
3300,1,0.00013571959999999936,1,384,0.08555964380502701,0.08764709532260895,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.04589809104800224,,0.04589809104800224
3400,1,0.00013967959999999918,1,384,0.08743123710155487,0.0895993560552597,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.04623699560761452,,0.04623699560761452
3500,1,0.0001436395999999989,1,384,0.09477066993713379,0.09751173853874207,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.04269036278128624,,0.04269036278128624
3600,1,0.00014759959999999874,1,384,0.0646904930472374,0.06552612781524658,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.04881347343325615,,0.04881347343325615
3700,1,0.0001515595999999985,1,384,0.07306373119354248,0.074386365711689,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.04793373495340347,,0.04793373495340347
3800,1,0.00015551959999999835,1,384,0.06496359407901764,0.06597986817359924,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.04565443471074104,,0.04565443471074104
3900,1,0.00015947959999999822,1,384,0.07485301792621613,0.07685953378677368,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.03672920539975166,,0.03672920539975166
4000,1,0.00016343959999999774,1,384,0.0633268803358078,0.06440635770559311,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.04281683638691902,,0.04281683638691902
4100,1,0.00016739959999999743,1,384,0.06758258491754532,0.06894180178642273,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.041757505387067795,,0.041757505387067795
4200,1,0.00017135959999999722,1,384,0.057457659393548965,0.058466099202632904,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.038297299295663834,,0.038297299295663834
4300,1,0.00017531959999999682,1,384,0.06462197005748749,0.06586898118257523,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.040928781032562256,,0.040928781032562256
4400,1,0.00017927959999999667,1,384,0.06436849385499954,0.0657082051038742,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.03891395404934883,,0.03891395404934883
4500,1,0.00018323959999999654,1,384,0.05613088607788086,0.05699749290943146,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.039665382355451584,,0.039665382355451584
4600,1,0.00018719959999999628,1,384,0.048638828098773956,0.048910196870565414,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.043482888489961624,,0.043482888489961624
4700,1,0.0001911595999999961,1,384,0.05104249715805054,0.05138714239001274,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.04449428990483284,,0.04449428990483284
4800,1,0.00019511959999999579,1,384,0.04517330974340439,0.04570719599723816,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.035029489547014236,,0.035029489547014236
4900,1,0.0001990795999999954,1,384,0.04889857396483421,0.04912915080785751,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.044517625123262405,,0.044517625123262405
5000,1,0.00020303959999999526,1,384,0.04387429356575012,0.04426167532801628,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.036514002829790115,,0.036514002829790115
5100,1,0.00020699959999999503,1,384,0.036917638033628464,0.03679059073328972,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.03933155909180641,,0.03933155909180641
5200,1,0.00021095959999999455,1,384,0.03576308861374855,0.03568599745631218,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.037227828055620193,,0.037227828055620193
5300,2,0.00021491959999999426,1,384,0.034897156059741974,0.03474464267492294,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.037794921547174454,,0.037794921547174454
5400,2,0.00021887959999999408,1,384,0.030213117599487305,0.029802750796079636,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.03801010921597481,,0.03801010921597481
5500,2,0.0002228395999999941,1,384,0.030787693336606026,0.030341919511556625,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.03925740718841553,,0.03925740718841553
5600,2,0.0002267995999999939,1,384,0.03485582023859024,0.0344470851123333,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.04262176901102066,,0.04262176901102066
5700,2,0.00023075959999999354,1,384,0.02797832526266575,0.02755444124341011,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.03603212162852287,,0.03603212162852287
5800,2,0.00023471959999999328,1,384,0.028095167130231857,0.027640260756015778,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.03673839569091797,,0.03673839569091797
5900,2,0.00023867959999999288,1,384,0.0221896693110466,0.021205127239227295,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.040895964950323105,,0.040895964950323105
6000,2,0.00024263959999999268,1,384,0.02710779197514057,0.026580944657325745,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.037117891013622284,,0.037117891013622284
6100,2,0.0002465995999999924,1,384,0.021072600036859512,0.020195594057440758,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.03773568943142891,,0.03773568943142891
6200,2,0.00025055959999999237,1,384,0.02451486513018608,0.02372356317937374,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.03954961150884628,,0.03954961150884628
6300,2,0.00025451959999999216,1,384,0.019077839329838753,0.01815960183739662,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.03652435541152954,,0.03652435541152954
6400,2,0.0002584795999999917,1,384,0.01744353398680687,0.016402842476963997,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.0372166633605957,,0.0372166633605957
6500,2,0.00026243959999999164,1,384,0.01979202590882778,0.018744945526123047,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.03968656808137894,,0.03968656808137894
6600,2,0.0002663995999999912,1,384,0.014174161478877068,0.012824589386582375,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.03981604054570198,,0.03981604054570198
6700,2,0.00027035959999999106,1,384,0.014780708588659763,0.013676149770617485,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.035767339169979095,,0.035767339169979095
6800,2,0.0002743195999999908,1,384,0.014744835905730724,0.01368183083832264,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.03494194149971008,,0.03494194149971008
6900,2,0.0002782795999999907,1,384,0.014002841897308826,0.012847568839788437,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.03595304489135742,,0.03595304489135742
7000,2,0.00028223959999999033,1,384,0.011875580064952374,0.010623706504702568,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.03566118702292442,,0.03566118702292442
7100,2,0.0002861995999999898,1,384,0.01314926240593195,0.011904287151992321,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.036803796887397766,,0.036803796887397766
7200,2,0.00029015959999998954,1,384,0.011481478810310364,0.01024105679243803,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.035049498081207275,,0.035049498081207275
7300,2,0.0002941195999999894,1,384,0.011669576168060303,0.010293928906321526,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.03780687600374222,,0.03780687600374222
7400,2,0.00029807959999998874,1,384,0.008945713751018047,0.0075482516549527645,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.03549749404191971,,0.03549749404191971
7500,2,0.00030203959999998816,1,384,0.009007166139781475,0.007572815753519535,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.03625982254743576,,0.03625982254743576
7600,2,0.00030599959999998757,1,384,0.008481115102767944,0.007035552524030209,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.0359468050301075,,0.0359468050301075
7700,2,0.0003099595999999868,1,384,0.00820354837924242,0.0067886896431446075,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.03508586436510086,,0.03508586436510086
7800,2,0.0003139195999999862,1,384,0.008101796731352806,0.0066060773096978664,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.03652046248316765,,0.03652046248316765
7900,3,0.0003178795999999855,1,384,0.007221209816634655,0.005616530776023865,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.03771011903882027,,0.03771011903882027
8000,3,0.000321839599999985,1,384,0.006633354816585779,0.004978232551366091,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.03808067739009857,,0.03808067739009857
8100,3,0.0003257995999999847,1,384,0.00652636494487524,0.004900340922176838,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.03742082417011261,,0.03742082417011261
8200,3,0.00032975959999998416,1,384,0.0071968454867601395,0.005537861492484808,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.038717541843652725,,0.038717541843652725
8300,3,0.0003337195999999837,1,384,0.006659222301095724,0.004933695308864117,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.03944423794746399,,0.03944423794746399
8400,3,0.0003376795999999835,1,384,0.006511230021715164,0.004734044428914785,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.04027776047587395,,0.04027776047587395
8500,3,0.0003416395999999833,1,384,0.00620979443192482,0.004388459958136082,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.04081515222787857,,0.04081515222787857
8600,3,0.00034559959999998306,1,384,0.006214095279574394,0.004411180969327688,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.0404694639146328,,0.0404694639146328
8700,3,0.00034955959999998263,1,384,0.006642812862992287,0.004882442764937878,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.040089841932058334,,0.040089841932058334
8800,3,0.0003535195999999821,1,384,0.006219623610377312,0.004455871880054474,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.03973091393709183,,0.03973091393709183
8900,3,0.00035747959999998184,1,384,0.006149291060864925,0.004413514863699675,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.039129044860601425,,0.039129044860601425
9000,3,0.00036143959999998163,1,384,0.006260748021304607,0.0045452844351530075,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.038854558020830154,,0.038854558020830154
9100,3,0.0003653995999999812,1,384,0.0058590322732925415,0.004146451596170664,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.03839806094765663,,0.03839806094765663
9200,3,0.0003693595999999805,1,384,0.005884542595595121,0.004202376585453749,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.03784570097923279,,0.03784570097923279
9300,3,0.00037331959999997933,1,384,0.006119380705058575,0.00444413349032402,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.037949077785015106,,0.037949077785015106
9400,3,0.0003772795999999783,1,384,0.006026194430887699,0.004357265308499336,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.03773585334420204,,0.03773585334420204
9500,3,0.0003812395999999781,1,384,0.005574922077357769,0.0038922252133488655,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.03754616528749466,,0.03754616528749466
9600,3,0.00038519959999997806,1,384,0.005255366675555706,0.00361903989687562,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.036345578730106354,,0.036345578730106354
9700,3,0.00038915959999997747,1,384,0.005468398332595825,0.0038740942254662514,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.03576017916202545,,0.03576017916202545
9800,3,0.0003931195999999769,1,384,0.00568176107481122,0.004122493788599968,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.03530784323811531,,0.03530784323811531
9900,3,0.000397079599999977,1,384,0.005485111381858587,0.0039235795848071575,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.03515421599149704,,0.03515421599149704
10000,3,0.00040103959999997647,1,384,0.005507137626409531,0.003949151374399662,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.03510887548327446,,0.03510887548327446
10100,3,0.00040499959999997626,1,384,0.005513402633368969,0.004013188183307648,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.03401748090982437,,0.03401748090982437
10200,3,0.00040895959999997584,1,384,0.005306600593030453,0.0037847813218832016,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.034221164882183075,,0.034221164882183075
10300,3,0.0004129195999999751,1,384,0.005525223910808563,0.004020904656499624,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.03410729393362999,,0.03410729393362999
10400,3,0.0004168795999999747,1,384,0.0052707381546497345,0.0037680319510400295,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.03382215276360512,,0.03382215276360512
10500,4,0.00042083959999997456,1,384,0.005269777495414019,0.0038043372333049774,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.03311314061284065,,0.03311314061284065
10600,4,0.000424799599999974,1,384,0.005388304591178894,0.003965963609516621,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.03241278603672981,,0.03241278603672981
10700,4,0.00042875959999997404,1,384,0.004847672767937183,0.0033634938299655914,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.03304706886410713,,0.03304706886410713
10800,4,0.0004327195999999736,1,384,0.005019061267375946,0.0036336153279989958,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.031342532485723495,,0.031342532485723495
10900,4,0.00043667959999997254,1,384,0.005278715863823891,0.003886156715452671,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.03173734247684479,,0.03173734247684479
11000,4,0.0004406395999999721,1,384,0.005040832795202732,0.003640907583758235,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.03163941577076912,,0.03163941577076912
11100,4,0.00044459959999997186,1,384,0.004798527806997299,0.0034213445615023375,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.030965009704232216,,0.030965009704232216
11200,4,0.00044855959999997176,1,384,0.0051011997275054455,0.003725640941411257,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.031236818060278893,,0.031236818060278893
11300,4,0.000452519599999972,1,384,0.004927744157612324,0.0035351987462490797,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.031386103481054306,,0.031386103481054306
11400,4,0.0004564795999999721,1,384,0.005025251768529415,0.0036961999721825123,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.03027723915874958,,0.03027723915874958
11500,4,0.000460439599999972,1,384,0.00461167236790061,0.003276948817074299,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.029971424490213394,,0.029971424490213394
11600,4,0.00046439959999997174,1,384,0.0050758132711052895,0.003728490322828293,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.030674951151013374,,0.030674951151013374
11700,4,0.00046835959999997126,1,384,0.004960021935403347,0.0036577265709638596,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.02970363013446331,,0.02970363013446331
11800,4,0.0004723195999999719,1,384,0.0051377261988818645,0.003849831409752369,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.029607726261019707,,0.029607726261019707
11900,4,0.0004762795999999715,1,384,0.004723800346255302,0.003420846536755562,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.029479920864105225,,0.029479920864105225
12000,4,0.0004802395999999717,1,384,0.004867252893745899,0.0035680560395121574,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.02955198660492897,,0.02955198660492897
12100,4,0.00048419959999997125,1,384,0.004761239513754845,0.0034785796888172626,,2,geometry-fixedcompute-1m-bhep-random-50ksteps,1m,bhep,random,0.029131773859262466,,0.029131773859262466
